Compound_SMILES,Compound_InchiKeys,Compound_Name,UniProt_Id,Entrez_Gene_Symbol,DiscoveRx_Gene_Symbol
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P04626,ERBB2,ERBB2
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P42685,FRK,FRK
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P06239,LCK,LCK
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,Q12851,MAP4K2,MAP4K2
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P16234,PDGFRA,PDGFRA
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,O15530,PDPK1,PDPK1
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P17612,PRKACA,PKAC-alpha
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P07949,RET,RET
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P12931,SRC,SRC
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,Q7L7X3,TAOK1,TAOK1
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,P37173,TGFBR2,TGFBR2
CC(C)(C)c1ccc2nccc(Nc3cccc(O)c3)c2c1,YLGOFBVUMIJIPS-UHFFFAOYSA-N,GW856795,Q86Y07,VRK2,VRK2
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,P31749,AKT1,AKT1
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,P31751,AKT2,AKT2
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,Q9Y243,AKT3,AKT3
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,P21802,FGFR2,FGFR2
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,Q9P286,PAK7,PAK7
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,Q05655,PRKCD,PRKCD
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,Q02156,PRKCE,PRKCE
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,P24723,PRKCH,PRKCH
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,Q04759,PRKCQ,PRKCQ
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,Q13237,PRKG2,PRKG2
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,P51817,PRKX,PRKX
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,O75676,RPS6KA4,RPS6KA4(Kin.Dom.2-C-terminal)
CCn1c(nc2c(nc(OCCN)cc12)C#CC(C)(C)O)-c1nonc1N,UZANYRRVDZSQGV-UHFFFAOYSA-N,GSK902056,Q56UN5,MAP3K19,YSK4
